ID,ROI1,ROI2,y_LO,y_HI
4,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.111637861706753,0.400048027639822
5,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.365858546156372,0.00525744495936355
6,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.147841493027582,0.0227892399624423
7,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.0982809688138099,-0.0347274336995145
8,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.170689370232188,0.0182025210160402
9,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.0374967094273402,0.183073780399197
10,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.214827721793588,-0.118861690747882
11,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.0459683713414185,0.102450217673789
12,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",-0.0861156180477101,-0.0331547005137847
13,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",-0.101916237657152,-0.0107113326671518
14,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",-0.268821832154644,-0.19320807025118
15,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.120493730262935,0.320411291882215
16,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",-0.070697380926109,0.0338525558967474
17,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.0567806557156936,0.175986798672005
18,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.19499441358213,-0.335181934619842
19,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.0815028408068722,0.0637289325109627
20,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.196324239684398,0.0555398354641648
21,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.0497529219551035,0.252606199489541
23,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",-0.591810113511101,-0.245636789601057
24,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.152081967920269,0.222167689886904
25,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",-0.077040843355441,-0.0835362584853637
26,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.176294776341142,0.224296194016375
27,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",-0.157687348389299,-0.171314584821946
28,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.152860223328576,-0.0548382514284663
29,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",-0.257405917959186,-0.229355894907781
30,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.455735676332165,-0.00982476184368366
31,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_pHC_182_218_182",0.0986565818293471,-0.0367024859651274
1,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.0945826673182789,0.512332650394286
2,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",-0.107104062577666,0.11277112025797
3,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",-0.166089632056307,-0.0499010001870844
4,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.335183261680823,0.392461232268895
5,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.119733613698039,0.0176634003748049
6,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.205106927020913,0.42295017209834
7,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.162042901737968,0.459485354257052
8,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.263684468497472,0.2128264577021
9,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.121329722996792,0.262700500743551
10,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.462298492680958,0.0500098352799378
11,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.0120145059498804,0.286217145824087
12,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.47372625107667,0.34273111017562
13,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.21152430929746,0.26175045483115
14,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",-0.0926300077293875,0.0599765105473316
15,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.208188163509445,0.575363392470159
16,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.109539858738341,0.269848157437593
17,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.0687215285236153,0.160893844977013
18,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.297935468213319,0.247431365875244
19,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.217961034210442,0.395607871916665
20,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.568625737337843,-0.0234589197133795
21,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.0824305521877197,0.200198048043273
23,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",-0.134561266508642,0.184793609241365
24,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.275591524074952,0.370630557006586
25,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.347620490700353,0.100494530501551
26,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.251837806964806,0.327301107077595
27,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.0652439859768097,0.0719725575241669
28,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.283408910616682,0.15186480116671
29,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.230195013391289,0.254043198979103
30,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.39793758147911,0.134173483672125
31,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_aHC_182_218_182",0.135403905266457,-0.0372556086935761
1,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",-0.160924758220524,0.230303654729559
2,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.256702222530588,0.167230743678418
3,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",-0.0276163139889296,-0.072449901758029
4,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.387688500474483,0.226110120168648
5,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.4525682291818,0.216022584970029
6,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.149016947791669,0.0766621076965292
7,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.227077345029324,0.245078904038878
8,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.231863030981198,0.117525002772218
9,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.012162283827641,0.093531259103271
10,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.486078992624773,0.169877254668536
11,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",-0.0192192772902252,0.0114851817776424
12,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.158170492013668,-0.115669269964647
13,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",-0.0196370260463759,0.0423282954673306
14,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",-0.210466855826184,-0.345414495313783
15,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.0584142499442352,0.196831115918208
16,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.0536458073859998,-0.16787341520054
17,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",-0.0833645214932278,0.175390443984036
18,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",-0.0384013183730399,-0.34924741285869
19,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",-0.167614620275344,-0.0498009187572567
20,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.35478620653641,0.0372262005263505
21,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",-0.0627248006866909,0.0749628820614649
23,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",-0.262332506027543,-0.113069523597606
24,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.0452511363310131,0.146072099103774
25,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.0611433944348215,0.068801259160278
26,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.0895371869785412,0.436050397784666
27,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.104048202068117,0.368075963089602
28,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.202337071713374,0.169718517036946
29,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",-0.0426866689910746,-0.0302083091544553
30,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.357819482006072,0.275570397996459
31,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","R_pHC_182_218_182",0.0437128409157468,0.0945460542890857
1,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.623864818521348,0.420939621812789
2,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.3988447214404,0.429497455492767
3,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.528977626285372,0.446460424333559
4,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.185557416828981,0.480256932909432
5,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.611032488955576,0.865607026998198
6,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.249936388198206,0.610172427454518
7,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.76867038448038,1.1611795044079
8,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.426764696918908,0.351327487144003
9,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.573417075372926,0.406186734390743
10,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.618698800594185,0.661146300108319
11,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.199070488215423,0.22475814972674
12,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.527651864292306,0.442350773284442
13,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.536644126862517,0.893621225747792
14,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.82123841211863,0.748206421082231
15,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.565345146797068,0.717883537936632
16,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.368857891901602,0.577013670664823
17,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.585297781993583,0.914419775295104
18,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.498482106280923,0.562387481584223
19,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.559901925296885,0.238842559778764
20,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.535735742500964,0.383933487663356
21,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.417899952395193,0.551089187303777
23,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.611174505976035,0.282589533055354
24,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.951295912264697,0.898476472313074
25,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.41156902130951,0.610597575941931
26,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.460788417026176,0.705675910004695
27,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.553386999926995,0.24351698490888
28,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.615174278560201,0.730857954881805
29,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.934015044052118,0.798470822077432
30,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.647138599023365,0.724030526785433
31,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","L_antFusG",0.681022319837279,0.874154313080788
1,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.152597077776165,0.787834666426499
2,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",-0.0374179974594534,-0.0488523785624889
3,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.173936251866859,0.164711798034851
4,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.126081248791505,0.254240227200601
5,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",-0.0424100414397345,-0.0469417784859198
6,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.102215038804256,0.263971875387692
7,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.0577752958334584,0.244484561636099
8,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.144494643368864,0.248644111217015
9,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.134262980563826,0.262534939189688
10,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.524336533951408,0.0257833046788635
11,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.240871419725058,0.34567566001374
12,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.190244124369768,0.260633514462049
13,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.200011734332681,0.163817530694678
14,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.173141188187365,0.33010580020119
15,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.224130893527773,0.311465720931621
16,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.0758987037586754,0.387874483491055
17,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.143960603057551,0.422744279712682
18,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.43376951469339,0.630743813948699
19,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.336445690529422,0.468550621007644
20,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.337452694119679,-0.194686585686793
21,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.0607033878901983,0.112869963705477
23,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.0305514362087003,0.415773753127999
24,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.400279842456683,0.456081751832706
25,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.328965240959025,0.273175837699605
26,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.421542102891474,0.341716791825148
27,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.176401194367195,0.143912159947905
28,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",-0.173743083317856,-0.0474159240864147
29,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.288376479213325,0.129959516128634
30,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.3445035059808,0.245289110628571
31,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala r",0.18111813463713,0.0310762895014574
1,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.350144419114916,0.680462091058264
2,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.0248971965443075,0.0115036264243471
3,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",-0.0718815467094339,-0.0326844244744691
4,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.0877009514656783,0.257499901618936
5,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",-0.0320236352612166,-0.203947973900133
6,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.101856466217252,0.471023543512402
7,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",-0.126247283980732,0.0979419632583891
8,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.303197380580199,0.404123473375179
9,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.125022071937934,0.263519521330391
10,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",-0.0371165290282848,-0.029958088755661
11,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.385739240998968,0.146557489486905
12,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.185779063699099,0.00678599936063007
13,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.00670375333744071,0.202775807805113
14,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.00023793326462113,0.162956029983163
15,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.33043704927754,0.30305496053096
16,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",-0.0175190000288231,0.161475317250084
17,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.150215332592592,0.235662738316689
18,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.261802767639964,0.531521582991834
19,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.226950270375687,0.199723540619655
20,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.20685173554493,-0.130076120739343
21,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.255841333323264,0.23216921514506
23,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.179030960121502,0.480444162957655
24,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.38146894067243,0.467718722028971
25,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.160643763284263,0.158018998772815
26,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.304821430299731,0.202339683987356
27,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.277030961006477,0.0336600414386861
28,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.067462061735913,-0.00586637556197583
29,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",-0.125570728470192,0.111396157006176
30,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.374254117773224,0.102814004671372
31,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.Amygdala l",0.205953073294931,0.158210228246301
1,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
2,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
3,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
4,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
5,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
6,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
7,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
8,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
9,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
10,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
11,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
12,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
13,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
14,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
15,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
16,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
17,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
18,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
19,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
20,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
21,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
23,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
24,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
25,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
26,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
27,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
28,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
29,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
30,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
31,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",NaN,NaN
1,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.47209546801604,0.948702135742598
2,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.29036034192068,1.45985410598992
3,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.53230352846928,1.25333714953675
4,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.00733023798092,1.03200112803721
5,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.79272046719881,1.82697985882905
6,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.16864416487479,1.22923416724777
7,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.0951791695367,1.37003435397471
8,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.63704223976488,1.28559471865654
9,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.56344894751955,1.77162283872998
10,"atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.42215449484334,1.18443854176654
