date;time;subject;blocknum;trialnum;stimnumber;moonie;cor1;cor2;Kategorie;RT;solution;solution_RT;AHA_response;AHA_RT;sudden_response;sudden_RT;certain_response;certain_RT;sex;age;citizen;proficiency;edu
27/11/2023;17:06:54;106;126;6;89;2PVIP_084_fish1_gauss3.jpg;0;0;;10000;;;;;;;;;1;23;Germany/Deutschland;5;Abitur
27/11/2023;17:45:57;108;3;7;1;0PVIP_001_tank2bw_filt1_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;5;7;1;0PVIP_002_pineapplebw_filt1_gauss3.jpg;0;0;;10000;?;6772;2;3902;2;70679;2;5902;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;7;6;52;1PVIP_052_wolf2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;8;6;35;1PVIP_035_orchid_gauss1.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;9;6;41;1PVIP_041_rose.jpg;1;1;;1394;Rose;2942;3;2273;3;4461;5;2345;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;10;6;18;1PVIP_018_dog3_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;11;6;113;2PVIP_108_shark1_gauss3.jpg;1;1;;7501;Hai;2072;2;2340;3;2700;3;1764;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;12;6;32;1PVIP_032_mountain_gauss3.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;13;6;91;2PVIP_086_girl.jpg;1;1;;5248;Frau;3662;4;2077;4;3601;4;1698;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;14;6;78;2PVIP_072_cigarette_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;15;6;49;1PVIP_049_turtle_gauss4.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;16;6;90;2PVIP_085_frog5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;17;6;97;2PVIP_092_jet1_gauss5.jpg;1;3;;7055;Flugzeug;3037;3;1372;2;2164;2;3424;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;18;6;116;2PVIP_111_snake3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;19;6;7;1PVIP_007_bird3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;20;6;112;2PVIP_107_scorpion_gauss8.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;21;6;79;2PVIP_073_coffee_gauss5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;22;6;104;2PVIP_099_metro_gauss2.jpg;1;0;0;4843;Raum;2211;4;2025;4;2062;5;1493;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;23;6;23;1PVIP_023_geese_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;24;6;50;1PVIP_050_typewriter_gauss5.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;25;6;11;1PVIP_011_butterfly2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;26;6;53;1PVIP_053_watch2.jpg;1;0;0;2311;Gullideckel;4043;5;1761;5;1881;5;1577;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;27;6;102;2PVIP_097_leopard7.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;28;6;4;1PVIP_004_beetle1_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;29;6;3;1PVIP_003_beehive_gauss2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;30;6;71;2PVIP_065_bulldog5_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;31;6;39;1PVIP_039_rat_gauss1.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;32;6;6;1PVIP_006_bike.jpg;1;0;1;8239;Kutsche;2383;3;1456;3;3109;2;2719;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;33;6;30;1PVIP_030_lion1_gauss2.5.jpg;1;1;;1863;Lýwe;2107;5;617;5;1895;5;1035;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;34;6;13;1PVIP_013_cat.new_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;35;6;110;2PVIP_105_puppy1_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;36;6;72;2PVIP_066_burro1_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;37;6;64;2PVIP_058_bagpipe_gauss6.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;38;6;67;2PVIP_061_boat_gauss3.jpg;1;2;;4023;Schiff;12200;4;2107;5;749;3;3347;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;39;6;61;2PVIP_055_affe_gauss4.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;40;6;107;2PVIP_102_owl_gauss4.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;41;6;55;1PVIP_082_erdbeere_gauss1.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;42;6;17;1PVIP_017_deer2_gauss1.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;43;6;106;2PVIP_101_orange.jpg;1;1;;3577;Orangen;3515;4;1514;5;453;4;1495;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;44;6;57;1PVIP_117_pepper.jpg;1;1;;828;Paprika;2431;5;538;5;348;5;1595;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;45;6;84;2PVIP_078_crocodile2_gauss2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;46;6;98;2PVIP_093_kamel_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;47;6;77;2PVIP_071_chair1_gauss3.jpg;1;2;;2199;Sessel mit Kissen;7253;5;8253;4;1605;5;1373;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;48;6;21;1PVIP_021_fox1_gauss1.jpg;1;1;;7990;Fuchs;1876;5;2689;3;2371;5;1952;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;49;6;86;2PVIP_080_ear_gauss2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;50;6;83;2PVIP_077_cow3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;51;6;73;2PVIP_067_carafe2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;52;6;5;1PVIP_005_bell_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;53;6;44;1PVIP_044_snake_gauss1.5.jpg;1;1;;6122;Schlange;3262;2;3475;3;2942;3;2481;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;54;6;85;2PVIP_079_drumset_gauss5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;55;6;120;2PVIP_115_woman.jpg;1;0;2;7175;Opernauffýhrung;5237;3;1689;2;397;2;1394;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;56;6;100;2PVIP_095_knob_gauss1.jpg;1;0;0;8632;Rolltreppe;2763;3;942;3;328;2;2032;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;57;6;10;1PVIP_010_brain_gauss3.jpg;1;1;;4195;Gehirn;1911;3;1399;4;574;4;2768;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;58;6;70;2PVIP_064_bridge_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;59;6;47;1PVIP_047_toad2_gauss1.jpg;1;1;;3023;Krýte;1500;5;921;4;1212;5;843;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;60;6;26;1PVIP_026_hedgehog.new_gauss2.jpg;1;1;;847;Igel;1600;5;912;5;459;5;901;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;61;6;66;2PVIP_060_bee2.jpg;1;1;;3681;Biene;1430;5;879;5;1330;5;1099;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;62;6;19;1PVIP_019_elephant1_gauss2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;63;6;59;1PVIP_119_sewingmachine.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;64;6;38;1PVIP_038_python2_gauss2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;65;6;56;1PVIP_116_otter.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;66;6;60;1PVIP_120_toaster.jpg;1;1;;7183;Toaster;2534;4;1658;4;1215;5;1170;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;67;6;28;1PVIP_028_knife.new_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;68;6;22;1PVIP_022_frog2_gauss4.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;69;6;111;2PVIP_106_saxophone1_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;70;6;58;1PVIP_118_phone_gauss5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;71;6;89;2PVIP_084_fish1_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;72;6;31;1PVIP_031_lizard_gauss2.jpg;1;1;;7224;Echse;1965;2;1838;3;1139;2;1241;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;73;6;16;1PVIP_016_crone_gauss1.5.jpg;1;0;0;6150;Seifenkistenrennen;8544;2;2045;2;1594;2;1540;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;74;6;108;2PVIP_103_panda_gauss6.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;75;6;114;2PVIP_109_shoes2_gauss4.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;76;6;1;1PVIP_001_accordi2_gauss4.jpg;1;1;;879;Akkordeon;4421;5;464;5;397;5;683;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;77;6;62;2PVIP_056_baby3_gauss5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;78;6;103;2PVIP_098_lion2.jpg;1;1;;3608;Lýwe;3711;3;1480;3;1148;4;1476;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;79;6;12;1PVIP_012_cabin2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;80;6;92;2PVIP_087_goat_gauss5.jpg;1;1;;1237;Ziegenbock;3470;4;2468;5;1424;5;1138;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;81;6;109;2PVIP_104_piano.jpg;1;1;;1314;Klavierspieler;6857;5;287;5;275;5;517;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;82;6;76;2PVIP_070_cauliflower.new_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;83;6;43;1PVIP_043_snail.new_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;84;6;36;1PVIP_036_pen2.jpg;1;0;0;3275;Wasser;2450;3;2193;5;352;3;1870;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;85;6;14;1PVIP_014_chipmunk_gauss2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;86;6;95;2PVIP_090_hawk_gauss4.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;87;6;105;2PVIP_100_mirror_gauss4.jpg;1;1;;3001;Handspiegel;5812;4;1828;3;4450;4;1215;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;88;6;80;2PVIP_074_computer.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;89;6;99;2PVIP_094_kettle2_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;90;6;65;2PVIP_059_bear.new_gauss4.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;91;6;29;1PVIP_029_leopard3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;92;6;2;1PVIP_002_arrow_gauss2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;93;6;15;1PVIP_015_crocodile1_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;94;6;82;2PVIP_076_computer.new_gauss5.jpg;1;1;;7085;Laptop;1774;3;2738;3;1322;3;1436;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;95;6;101;2PVIP_096_lamb_gauss3.jpg;1;1;;2078;Lamm;1422;4;2165;4;1205;5;1681;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;96;6;54;1PVIP_054_toilet_gauss5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;97;6;51;1PVIP_051_wheat_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;98;6;117;2PVIP_112_watch.jpg;1;1;;6269;Armbanduhr;4170;3;1513;2;636;4;1293;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;99;6;24;1PVIP_024_hamster2_gauss1.5.jpg;1;2;;5362;Biber;6665;4;6495;4;2495;4;3151;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;100;6;27;1PVIP_027_squirrel.new_gauss4.jpg;1;1;;6914;Eichhýrnchen;3734;3;1639;4;4133;2;1209;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;101;6;68;2PVIP_062_book2_gauss3.5.jpg;1;1;;3286;Offenes Buch;4831;3;3156;4;539;4;2631;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;102;6;119;2PVIP_114_wolf3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;103;6;45;1PVIP_045_spider.new_gauss1.jpg;1;1;;7648;Spinne;2382;3;1688;2;1355;3;3736;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;104;6;8;1PVIP_008_boat2.jpg;1;2;;4668;Schiff;4333;4;2933;5;1038;4;1790;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;105;6;87;2PVIP_081_elephant2_gauss2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;106;6;88;2PVIP_083_eye.new_gauss2.jpg;1;1;;1497;Auge;1803;5;712;5;427;5;1068;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;107;6;34;1PVIP_034_octopus.new_gauss1.5.jpg;1;1;;4275;Oktopus;2219;5;4665;4;643;5;844;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;108;6;96;2PVIP_091_horn.new_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;109;6;9;1PVIP_009_railroad_gauss5.jpg;1;1;;2142;Zug;1408;4;1061;4;314;5;597;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;110;6;81;2PVIP_075_chair3_gauss5.jpg;1;1;;4862;Stuhl;2245;3;1112;2;371;4;2152;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;111;6;118;2PVIP_113_whale.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;112;6;69;2PVIP_063_brick_gauss5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;113;6;40;1PVIP_040_robbe_gauss3.jpg;1;3;1;3404;Katze;3402;3;1551;4;528;3;1832;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;114;6;115;2PVIP_110_ski.new_gauss1.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;115;6;20;1PVIP_020_fork.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;116;6;46;1PVIP_046_tiger_gauss2.5.jpg;1;1;;1690;Tiger;1500;5;286;5;219;5;356;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;117;6;63;2PVIP_057_bag.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;118;6;48;1PVIP_048_tomb_gauss3.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;119;6;33;1PVIP_033_nashorn_gauss2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;120;6;37;1PVIP_037_pfau_gauss3.jpg;1;1;;3102;Pfau;1414;5;433;5;288;4;1103;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;121;6;93;2PVIP_088_gun.jpg;1;1;;9965;Gewehr;3134;2;1818;2;233;2;1263;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;122;6;94;2PVIP_089_hammer_gauss2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;123;6;74;2PVIP_068_carafe3.jpg;1;1;;8670;Kanne;1350;2;2035;2;288;3;1396;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;124;6;25;1PVIP_025_hare.new_gauss2.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;125;6;42;1PVIP_042_sheep1_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;24;Germany;5;Bachelor
27/11/2023;17:45:57;108;126;6;75;2PVIP_069_cat2.jpg;1;1;;5226;Katze;1369;4;1490;4;534;5;1429;1;24;Germany;5;Bachelor
27/11/2023;18:04:12;107;3;7;1;0PVIP_001_tank2bw_filt1_gauss3.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;5;7;1;0PVIP_002_pineapplebw_filt1_gauss3.jpg;0;0;;10000;Gras;7519;3;4746;2;8528;3;5156;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;7;6;45;1PVIP_045_spider.new_gauss1.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;8;6;41;1PVIP_041_rose.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;9;6;49;1PVIP_049_turtle_gauss4.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;10;6;88;2PVIP_083_eye.new_gauss2.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;11;6;23;1PVIP_023_geese_gauss3.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;12;6;98;2PVIP_093_kamel_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;13;6;84;2PVIP_078_crocodile2_gauss2.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;14;6;32;1PVIP_032_mountain_gauss3.5.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;15;6;107;2PVIP_102_owl_gauss4.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;16;6;90;2PVIP_085_frog5.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;17;6;69;2PVIP_063_brick_gauss5.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;18;6;71;2PVIP_065_bulldog5_gauss3.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;19;6;34;1PVIP_034_octopus.new_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;20;6;116;2PVIP_111_snake3.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;21;6;77;2PVIP_071_chair1_gauss3.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;22;6;67;2PVIP_061_boat_gauss3.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;23;6;52;1PVIP_052_wolf2.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;24;6;65;2PVIP_059_bear.new_gauss4.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;25;6;62;2PVIP_056_baby3_gauss5.jpg;1;2;;3282;Mensch;4773;3;4494;4;3999;2;2708;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;26;6;24;1PVIP_024_hamster2_gauss1.5.jpg;1;0;0;3827;Hase;2583;4;2572;4;2283;3;2239;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;27;6;48;1PVIP_048_tomb_gauss3.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;28;6;111;2PVIP_106_saxophone1_gauss3.jpg;1;0;0;8851;Týnzer;3255;2;3147;4;3283;3;1538;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;29;6;96;2PVIP_091_horn.new_gauss3.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;30;6;99;2PVIP_094_kettle2_gauss3.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;31;6;74;2PVIP_068_carafe3.jpg;1;0;0;3324;Segelboot;5977;3;1556;5;2685;3;1981;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;32;6;95;2PVIP_090_hawk_gauss4.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;33;6;8;1PVIP_008_boat2.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;34;6;14;1PVIP_014_chipmunk_gauss2.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;35;6;76;2PVIP_070_cauliflower.new_gauss3.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;36;6;92;2PVIP_087_goat_gauss5.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;37;6;19;1PVIP_019_elephant1_gauss2.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;38;6;75;2PVIP_069_cat2.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;39;6;63;2PVIP_057_bag.jpg;1;0;0;1529;Schlitten;6030;3;2285;5;1255;4;3090;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;40;6;97;2PVIP_092_jet1_gauss5.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;41;6;21;1PVIP_021_fox1_gauss1.jpg;1;0;2;4845;Blýtter;4525;4;1932;5;4006;4;1856;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;42;6;113;2PVIP_108_shark1_gauss3.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;43;6;38;1PVIP_038_python2_gauss2.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;44;6;22;1PVIP_022_frog2_gauss4.jpg;1;0;2;6750;Býr;2611;3;1416;4;2695;2;1251;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;45;6;55;1PVIP_082_erdbeere_gauss1.jpg;1;0;0;7225;Pistole;4282;3;2032;3;2485;2;842;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;46;6;66;2PVIP_060_bee2.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;47;6;78;2PVIP_072_cigarette_gauss3.jpg;1;0;0;6224;Gesicht;3816;4;1758;4;2350;3;2075;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;48;6;70;2PVIP_064_bridge_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;49;6;12;1PVIP_012_cabin2.jpg;1;0;0;8706;Frau;2601;3;2487;4;2601;2;1399;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;50;6;30;1PVIP_030_lion1_gauss2.5.jpg;1;0;0;5472;Trinkpokal;4827;3;2688;4;2187;3;3145;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;51;6;64;2PVIP_058_bagpipe_gauss6.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;52;6;51;1PVIP_051_wheat_gauss1.5.jpg;1;0;0;7324;Totenkopf;4349;3;2039;4;2540;2;1417;1;19;Germany/Deutschland;5;Abitur
27/11/2023;18:04:12;107;53;6;5;1PVIP_005_bell_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;19;Germany/Deutschland;5;Abitur
